id,created_at,question,explanation,tags,type,answers
496,2024-09-13T23:10:09,🤔 Что делает свойство flex-grow в контексте flexbox?,,[],message,"[{""text"":""Определяет способность элемента уменьшаться по сравнению с другими элементами.""},{""text"":""Устанавливает способность элемента расти, если есть доступное пространство.""},{""text"":""Устанавливает порядок расположения элемента в контейнере""},{""text"":""Контролирует выравнивание элемента вдоль главной оси.""}]"
497,2024-09-14T12:10:09,"🤔 Как в JavaScript создать функцию, не способную изменять входные параметры?",,"[""JavaScript""]",message,"[{""text"":""Использовать Object.freeze на параметрах.""},{""text"":""Объявлять все параметры как const.""},{""text"":""Копировать все параметры внутри функции.""},{""text"":""Все параметры функции по умолчанию неизменяемы.""}]"
499,2024-09-14T19:10:07,"🤔 Какой метод JavaScript позволяет проверить, содержит ли элемент указанный класс?",,"[""JavaScript""]",message,"[{""text"":""hasClass()""},{""text"":""containsClass()""},{""text"":""getClass()""},{""text"":""classList.contains()""}]"
500,2024-09-14T19:10:20,🤔 Что означает use strict в JavaScript?,,"[""JavaScript""]",message,"[{""text"":""Включает строгий режим, который добавляет ограничения на определенные особенности языка.""},{""text"":""Делает код быстрее за счет оптимизации компилятора.""},{""text"":""Запрещает использование JavaScript в целом.""},{""text"":""Требует использования типизации во всех переменных.""}]"
501,2024-09-14T23:10:08,🤔 Какое свойство CSS используется для установки внешних отступов элемента?,,"[""CSS""]",message,"[{""text"":""padding""},{""text"":""border""},{""text"":""margin""},{""text"":""spacing""}]"
502,2024-09-14T23:10:17,🤔 Какое CSS свойство позволяет изменить стековый порядок элемента?,,"[""CSS""]",message,"[{""text"":""z-index""},{""text"":""order""},{""text"":""layer""},{""text"":""stack""}]"
503,2024-09-14T23:10:18,"🤔 Как в HTML семантически правильно определить главный контент страницы, доступный только для чтения?",,"[""HTML""]",message,"[{""text"":""Использовать <main> с атрибутом readonly.""},{""text"":""Обернуть контент в <article> и <section>.""},{""text"":""Разместить контент в <div> с классом \""main-content\"".""},{""text"":""Вложить текст в <readonly> элемент.""}]"
504,2024-09-15T12:10:06,🤔 Что делает свойство object-fit со значением cover для изображений?,,[],message,"[{""text"":""Заполняет контейнер, не сохраняя пропорции.""},{""text"":""Покрывает весь контейнер, обрезая лишнее и сохраняя пропорции.""},{""text"":""Распределяет изображение по ширине контейнера.""},{""text"":""Позволяет изображению заполнить контейнер без изменения размеров.""}]"
505,2024-09-15T19:10:08,🤔 Какой HTML тег используется для создания многострочного текстового поля?,,"[""HTML""]",message,"[{""text"":""<input type=\""text\"">""},{""text"":""<textarea>""},{""text"":""<textfield>""},{""text"":""<multiline>""}]"
506,2024-09-15T19:10:18,"🤔 Как в JavaScript создать промис, который автоматически разрешается через 2 секунды?",,"[""JavaScript""]",message,"[{""text"":""new Promise((resolve) => setTimeout(resolve, 2000));""},{""text"":""Promise.resolve(setTimeout(2000));""},{""text"":""new Promise((resolve) => resolve()).delay(2000);""},{""text"":""setTimeout(() => new Promise(resolve), 2000);""}]"
507,2024-09-15T23:10:09,🤔 Какой метод JavaScript используется для создания нового HTML элемента?,,"[""JavaScript"",""HTML""]",message,"[{""text"":""document.createElement()""},{""text"":""document.newElement()""},{""text"":""document.addElement()""},{""text"":""document.createNode()""}]"
508,2024-09-15T23:10:11,"🤔 Как в JavaScript проверить, содержит ли строка определенное слово?",,"[""JavaScript""]",message,"[{""text"":""Использовать метод contains().""},{""text"":""Применить метод indexOf() и проверить, не возвращает ли он -1.""},{""text"":""Вызвать string.includes('word').""},{""text"":""Отслеживать каждый символ с помощью for цикла.""}]"
509,2024-09-16T12:10:07,🤔 Как в CSS задать стили только для печати?,,"[""CSS""]",message,"[{""text"":""@media screen { ... }""},{""text"":""@media print { ... }""},{""text"":""@media all { ... }""},{""text"":""@media none { ... }""}]"
511,2024-09-16T19:10:09,🤔 Какой HTML-элемент используется для создания нумерованных списков?,,"[""HTML""]",message,"[{""text"":""<ul>""},{""text"":""<ol>""},{""text"":""<list>""},{""text"":""<dl>""}]"
512,2024-09-16T19:10:20,"🤔 Какое свойство и значение CSS используются для создания скроллбара в элементе, если его контент переполняет размер?",,"[""CSS""]",message,"[{""text"":""overflow: scroll;""},{""text"":""overflow: hidden;""},{""text"":""overflow: auto;""},{""text"":""overflow: visible;""}]"
513,2024-09-16T23:10:06,"🤔 Какой тип CSS-свойства background-clip определяет, что фон будет ограничен контентом элемента?",,"[""CSS""]",message,"[{""text"":""border-box""},{""text"":""padding-box""},{""text"":""content-box""},{""text"":""margin-box""}]"
514,2024-09-16T23:10:08,🤔 Как в CSS сделать изображение полностью круглым?,,"[""CSS""]",message,"[{""text"":""border-radius: 100%;""},{""text"":""border-radius: 50%;""},{""text"":""border-radius: 25%;""},{""text"":""border-radius: 75%;""}]"
515,2024-09-17T12:10:09,"🤔 Как в JavaScript определить, поддерживает ли браузер HTML5 Canvas?",,"[""JavaScript"",""HTML""]",message,"[{""text"":""if ('Canvas' in window) {...}""},{""text"":""if (!!window.CanvasRenderingContext2D) {...}""},{""text"":""if (document.createElement('canvas')) {...}""},{""text"":""if (canvas.getContext) {...}""}]"
516,2024-09-17T19:10:11,🤔 Что делает defer атрибут в теге <script>?,,[],message,"[{""text"":""Загружает скрипт после загрузки HTML.""},{""text"":""Загружает скрипт в начале загрузки HTML.""},{""text"":""Выполняет скрипт немедленно.""},{""text"":""Отменяет загрузку скрипта.""}]"
517,2024-09-17T23:10:09,"🤔 Как в JavaScript проверить, содержит ли строка определенное слово?",,"[""JavaScript""]",message,"[{""text"":""string.contains('word');""},{""text"":""string.indexOf('word') > -1;""},{""text"":""string.includes('word');""},{""text"":""string.find('word');""}]"
518,2024-09-18T12:10:10,🤔 Каким образом можно в CSS создать линейный градиент от красного к синему?,,"[""CSS""]",message,"[{""text"":""background: linear-gradient(red, blue);""},{""text"":""background: gradient(red to blue);""},{""text"":""background: radial-gradient(red, blue);""},{""text"":""background: gradient(red, blue);""}]"
519,2024-09-18T19:10:09,"🤔 Как в CSS заставить текст переноситься на новую строку в пределах блока, если он не помещается?",,"[""CSS""]",message,"[{""text"":""text-wrap: wrap;""},{""text"":""text-overflow: wrap;""},{""text"":""white-space: nowrap;""},{""text"":""white-space: normal;""}]"
520,2024-09-18T23:10:07,"🤔 Как в JavaScript можно скопировать массив так, чтобы изменения в новом массиве не затрагивали оригинальный?",,"[""JavaScript""]",message,"[{""text"":""let newArr = oldArr;""},{""text"":""let newArr = oldArr.slice();""},{""text"":""let newArr = [...oldArr];""},{""text"":""let newArr = Array.from(oldArr);""}]"
521,2024-09-19T12:10:11,🤔 Какое значение атрибута target в <a> открывает ссылку в новом окне браузера?,,[],message,"[{""text"":""_blank""},{""text"":""_self""},{""text"":""_top""},{""text"":""_parent""}]"
522,2024-09-19T19:10:10,🤔 Какое свойство CSS используется для изменения стиля маркеров списка?,,"[""CSS""]",message,"[{""text"":""list-style-type""},{""text"":""list-decoration""},{""text"":""list-style-image""},{""text"":""list-marker-style""}]"
